Cust_ID	name	birth_year	education_level	dependents	City
842	Miss Amanda Robinson	2000	Bachelor	0	nan
843	Mr Louis Williamson	1996	high school	0	nan
846	Miss Madison Miller	2003	high school	0	nan
847	Mr William Spencer	1991	high school	0	Birmingham
849	Mr Alexander Scott	2000	high school	0	nan
852	Miss Heather Ibarra	2002	high school	1	nan
853	Mr Terry Hernandez	1961	high school	0	Birmingham
854	Mr Michael Howard	1998	high school	0	nan
856	Mr Jason Carroll	2001	Master	1	nan
857	Miss Sharon Nguyen	1973	high school	0	Birmingham
858	Miss Sarah Vance	1984	high school	0	nan
859	Miss Donna Scott	2003	high school	0	nan
860	Miss Kelsey Barrera	1969	PhD	0	nan
861	Miss Grace Walker	2003	less than high school	1	London
866	Miss Paige Simon	2001	high school	0	London
872	Miss Angel Elliott	1995	high school	0	nan
875	Miss Joanna Watts	2005	less than high school	0	nan
876	Miss Angela Scott	1987	Master	0	nan
878	Miss Tamara Krueger	1999	Master	1	nan
879	Miss Laura Smith	1961	less than high school	1	nan
882	Mr Bradley Mitchell	1957	High School	1	Birmingham
883	Miss Teresa Schmitt	2000	high school	1	nan
884	Miss Sherry Bolton	1995	high school	0	nan
885	Miss Sheila Branch	1981	PhD	0	nan
887	Miss Jennifer Henderson	2001	Bachelor	0	Birmingham
888	Miss Lori Flores	2004	Master	1	Birmingham
889	Mr John Nicholson	1969	high school	0	nan
890	Miss Brittany Davis	1962	PhD	0	Brimingham
891	Miss Sarah Wagner	1958	high school	0	nan
893	Mr Raymond Lindsey	1957	less than high school	0	nan
895	Miss Amanda Nichols	2005	high school	0	nan
896	Miss Stephanie Johnson	2005	PhD	0	nan
897	Miss Ashley Santos	1961	high school	0	nan
900	Miss Carolyn Bradley	1994	high school	0	Birmingham
901	Miss Jacqueline Gomez	2000	Master	1	nan
902	Mr Chase Hartman	1992	Master	0	London
903	Miss Tammy Browning	2003	high school	0	Birmingham
904	Miss Teresa Simmons	2005	high school	0	Birmingham
905	Mr Jason Hickman	1991	High School	0	Birmingham
909	Miss Amy Cook	1977	Master	0	nan
910	Miss Victoria Davis	1998	Master	0	nan
912	Miss Jennifer Greene	1998	Bachelor	0	London
913	Mr Aaron Meza	1998	high school	0	nan
914	Mr Scott Mason	2001	high school	0	nan
916	Miss Laurie Rojas	2003	high school	0	London
917	Miss Ashley James	1991	high school	1	London
918	Mr Nicholas Buckley	1955	Bachelor	0	nan
919	Mr Nicholas Brown	1963	Bachelor	1	nan
920	Mr Bill Roberts	1967	Bachelor	0	nan
921	Miss Ashley Mack	1999	Bachelor	0	nan
923	Mr Joseph Diaz	1988	high school	0	Birmingham
925	Mr Brandon Peters	2002	Bachelor	1	nan
926	Miss Cynthia Rose	2004	high school	0	Birmingham
927	Miss Tiffany Hernandez	1982	Bachelor	0	nan
928	Mr Rick Parker	2002	Bachelor	0	Birmingham
929	Miss Laura Oneill	2006	less than high school	0	nan
934	Miss Sarah Jones	2000	less than high school	0	Birmingham
935	Mr Eric Greene	1989	PhD	0	Brimingham
937	Miss Christine Mccarthy	1998	high school	0	nan
938	Mr Garrett Jackson	2002	Master	0	Birmingham
939	Mr James Rodriguez	1980	Master	0	nan
941	Miss Samantha Morgan	1954	high school	0	nan
944	Mr William Long	1995	Bachelor	0	London
945	Miss Taylor Carter	1998	Master	0	nan
946	Mr Jose Weeks	1996	Bachelor	0	Birmingham
948	Miss Stephanie Collins	1998	Master	0	nan
949	Miss Christina Castro	2003	high school	0	London
952	Miss Sophia Armstrong	2000	high school	1	nan
956	Miss Lisa Morgan	2002	Bachelor	2	London
957	Miss Allison Palmer	2005	Bachelor	0	nan
958	Miss Lisa Gardner	2001	high school	0	nan
959	Miss Emily Hicks	2005	high school	0	Birmingham
960	Mr Kevin Shepherd	1994	high school	0	Birmingham
961	Miss Michelle Smith	1969	high school	0	nan
963	Miss Dawn Rivera	1998	Bachelor	0	nan
964	Miss Margaret Robertson	1971	high school	0	nan
965	Miss Lisa Miller	1988	less than high school	0	Birmingham
966	Mr William Cardenas	1991	Bachelor	1	London
967	Mr Omar Owens	2002	Master	2	Birmingham
968	Mr Benjamin Phillips	2006	Master	0	Birmingham
969	Mr Zachary Barrera	1975	Master	1	Birmingham
970	Mr Christopher Clark	1994	Bachelor	0	nan
971	Miss Margaret Stevens	2002	Bachelor	0	nan
972	Miss Brittney King	2000	high school	0	nan
973	Mr Eric Thompson	1990	high school	0	London
974	Miss Abigail Raymond	2000	Bachelor	0	London
976	Mr Anthony Chavez	1966	high school	1	nan
977	Mr Sean Miller	2001	less than high school	0	Birmingham
978	Miss Melissa Townsend	1950	Master	0	Birmingham
981	Mr Benjamin Dennis	1953	high school	0	Birmingham
983	Miss Tiffany Logan	1986	high school	1	London
984	Miss Stephanie Butler	1998	PHD	0	nan
987	Mr Nicholas Thornton	1978	Bachelor	1	nan
988	Miss Megan Dawson	1999	PhD	0	nan
989	Mr Jon Patterson	2003	less than high school	0	nan
990	Mr Jason Waters	1991	high school	0	London
992	Miss Angela Allen	1998	less than high school	1	London
993	Mr Robert Ruiz	1969	high school	1	nan
994	Mr Chad Morton	2003	high school	0	nan
995	Mr Michael Scott	1967	Bachelor	0	nan
996	Miss Crystal Brown	2006	high school	1	nan
997	Miss Elizabeth Johnson	2002	Master	0	nan
999	Miss Megan Morales	2005	less than high school	0	Birmingham
1000	Miss Amy Williams	1982	PhD	0	Birmingham
1001	Mr Larry Cabrera	2003	Bachelor	0	nan
1002	Mr David Bautista	1962	Master	0	nan
1003	Miss Heather Howard	2002	less than high school	0	Birmingham
1004	Mr Daniel Butler	2003	high school	0	London
1006	Miss Heidi Hudson	1995	Master	0	Birmingham
1008	Mr Jonathon Hartman	2006	high school	0	Birmingham
1009	Mr Shawn Dunn	1988	high school	0	nan
1010	Miss Andrea Brown	1995	high school	0	nan
1011	Mr Christopher Poole	2002	Bachelor	0	nan
1012	Mr Troy Blackburn	1996	high school	1	nan
1013	Mr Frank Luna	1971	high school	0	Birmingham
1014	Miss Courtney Shields	1996	less than high school	0	nan
1016	Miss Amanda Taylor	1968	Master	0	London
1017	Miss Amber Reyes	1962	Bachelor	0	nan
1018	Miss Valerie Cook	1991	Bachelor	0	London
1019	Miss Jennifer Cisneros	1987	high school	0	Birmingham
1022	Miss Vanessa Martinez	1998	Master	1	Birmingham
1024	Miss Tina Garcia	1969	Master	0	nan
1025	Mr Jay Miles	1971	High School	0	nan
1027	Mr Michael Mata	1991	Master	0	London
1028	Miss Amanda Owens	2003	Bachelor	0	Birmingham
1030	Miss Nicole Scott	1972	high school	0	nan
1032	Miss Veronica Barrett	1993	Bachelor	0	Birmingham
1033	Mr Timothy Clark	1994	high school	0	London
1034	Miss Elizabeth Paul	1971	Master	0	Birmingham
1035	Mr Eric Myers	1968	PhD	0	Birmingham
1036	Miss Tamara Glover	2000	Bachelor	0	nan
1037	Miss Tina Gardner	1987	less than high school	0	Birmingham
1039	Miss Robin Nguyen	1999	high school	0	London
1040	Miss Sara Palmer	1999	High School	0	Birmingham
1041	Miss Michelle Hutchinson	2006	high school	0	nan
1043	Mr Jose Zuniga	1999	Bachelor	0	London
1044	Mr Gary Smith	1992	Bachelor	0	Birmingham
1045	Mr Geoffrey Ferguson	1992	Master	0	Birmingham
1046	Miss Sharon Singleton	1995	high school	0	nan
1049	Mr Joe Richard	1999	high school	0	Birmingham
1051	Mr Kevin Hill	2002	high school	0	Birmingham
1054	Miss Isabel Weeks	1978	high school	0	nan
1055	Miss Cynthia Spencer	1953	Bachelor	0	nan
1057	Miss Karen Sanchez	1953	Bachelor	1	Birmingham
1059	Miss Julia Duncan	1999	Master	0	nan
1062	Miss Bonnie Stanley	2003	Bachelor	0	Birmingham
1063	Miss Kara Andersen	2002	Bachelor	0	Birmingham
1064	Miss Stephanie Woodward	1995	less than high school	1	Birmingham
1065	Miss Danielle Ramsey	2001	high school	1	nan
1066	Miss Valerie Nielsen	2004	Bachelor	0	Birmingham
1067	Mr Joe Chung	1975	Bachelor	0	nan
1068	Miss Jordan Valdez	2000	less than high school	0	London
1069	Mr Steven Hunter	1959	high school	1	Birmingham
1071	Mr Troy Palmer	1963	high school	0	nan
1073	Mr Nicholas Reed	2003	Bachelor	1	Birmingham
1074	Mr Michael Davis	1964	Master	0	Birmingham
1077	Miss Tiffany Johnson	1998	high school	1	nan
1078	Miss Taylor Booth	2004	high school	2	nan
1079	Miss Sara Wilson	1993	Bachelor	0	nan
1082	Miss Elaine Walker	1999	high school	0	Birmingham
1083	Miss Susan Johnson	1969	Master	0	Birmingham
1084	Mr Gerald Butler	1990	high school	0	London
1085	Miss Lori Esparza	1994	less than high school	0	Birmingham
1086	Miss Kelly Gaines	1982	high school	0	London
1087	Mr Roy Baker	2003	Master	0	Birmingham
1088	Mr David Olsen	2001	less than high school	0	nan
1089	Miss Heather Cox	1968	Master	0	nan
1090	Miss Hannah Thomas	2002	high school	1	Birmingham
1091	Mr William Hoffman	1970	Master	0	nan
1093	Miss Gabriella Lopez	1998	PhD	0	Birmingham
1094	Mr Alan Marks	1995	high school	1	nan
1097	Miss Leah Cabrera	2004	Bachelor	1	nan
1102	Mr Perry Houston	1961	PhD	1	nan
1103	Mr Eric Perry	1997	less than high school	0	nan
1106	Miss Karen Chambers	2001	less than high school	0	nan
1107	Mr Roy Wu	1999	less than high school	1	nan
1108	Miss Susan Sandoval	2001	high school	1	Birmingham
1109	Mr Tony Klein	2002	Bachelor	0	London
1110	Miss Lisa Mendoza	1994	High School	1	nan
1112	Mr Jason Oconnor	1995	high school	0	London
1113	Mr Cody Moran	1995	Master	0	nan
1114	Mr Caleb Dyer	1999	less than high school	0	Birmingham
1115	Mr Patrick Cuevas	1966	less than high school	1	nan
1116	Miss Jennifer Robinson	2006	High School	0	Birmingham
1117	Miss Rachel Estes	1991	Master	0	nan
1119	Mr Joshua Meyer	1991	high school	0	nan
1120	Miss Emily Daniels	1999	Bachelor	0	Birmingham
1121	Miss Debbie Lawson	1989	Bachelor	0	nan
1122	Miss Heather Jones	1986	high school	0	London
1123	Miss Megan Jackson	1951	high school	0	nan
1125	Mr Michael Nelson	2001	Bachelor	0	Birmingham
1126	Mr Bradley Richard	1995	high school	0	Birmingham
1127	Miss Robin Lee	2000	High School	0	Birmingham
1129	Mr Omar Mitchell	1988	Master	0	nan
1130	Miss Shannon Bradley	1992	Master	0	Birmingham
1131	Miss Jessica Clayton	2005	less than high school	1	nan
1134	Miss Whitney Gomez	1998	Bachelor	0	Birmingham
1135	Mr John Pham	2001	Master	0	London
1137	Miss Jacqueline Leblanc	1967	Bachelor	0	Birmingham
1138	Miss Barbara Stewart	1958	PhD	0	nan
1139	Miss Heather Robinson	2003	high school	1	nan
1140	Mr Christopher Turner	2002	high school	0	nan
1144	Miss Jessica Chambers	1967	high school	0	London
1147	Miss Sabrina Farmer	1989	Bachelor	0	Birmingham
1148	Mr Jacob Cooper	1973	less than high school	0	London
1152	Miss Elizabeth Nelson	1979	Bachelor	1	nan
1154	Mr Michael Harrison	1993	less than high school	0	London
1155	Miss Stacy Barnes	1970	high school	0	nan
1156	Miss Rachel Johnson	1990	less than high school	0	London
1161	Mr Joshua Hernandez	2004	Master	0	nan
1164	Mr Tommy Miller	1994	Master	1	Birmingham
1166	Mr Stephen Brown	1974	high school	0	London
1167	Miss Susan White	1993	high school	0	Brimingham
1168	Mr Juan Flores	1956	high school	0	London
1169	Mr Jason Russo	2002	high school	1	nan
1170	Miss Sabrina Sosa	2004	high school	0	Birmingham
1171	Miss Christine Roberts	1989	Master	1	nan
1172	Miss Cindy Huff	2004	high school	0	nan
1173	Mr Scott Stephens	1973	high school	0	nan
1174	Miss Margaret Ross	1998	high school	1	London
1178	Miss Cindy Romero	1986	less than high school	0	London
1179	Mr Charles Valdez	2004	high school	1	London
1182	Miss Rachel Vargas	1956	high school	1	nan
1183	Miss Erika Matthews	1987	less than high school	1	London
1185	Miss Christina Graves	2002	less than high school	1	nan
1186	Mr Jacob Gutierrez	2001	high school	0	Birmingham
1187	Miss Sonya Austin	1972	Master	0	Brimingham
1188	Miss Kathy Anderson	2002	less than high school	0	nan
1189	Mr David Tapia	1958	Bachelor	1	Birmingham
1193	Mr Isaac Young	2000	PhD	0	nan
1195	Mr Jeremy Mcmahon	1978	Master	0	Birmingham
1196	Miss Kimberly Sanchez	2004	PhD	0	nan
1199	Miss Sharon Maldonado	1994	Master	0	Birmingham
1200	Mr Jeffrey Spence	2001	high school	1	London
1201	Mr Richard Cooper	1953	high school	0	nan
1203	Miss Melissa Gibson	1970	high school	0	nan
1204	Mr Michael Cortez	1957	Bachelor	0	nan
1206	Miss Cassandra Morrison	2003	high school	0	Birmingham
1207	Miss Sarah Butler	2004	Bachelor	0	nan
1208	Miss Ashley Carrillo	2004	high school	1	Birmingham
1211	Miss Sharon Ochoa	1951	less than high school	1	Birmingham
1212	Miss Kendra Moody	1979	high school	0	London
1213	Miss Tammie Wilson	1962	Bachelor	0	nan
1216	Miss Melissa Lopez	1987	high school	0	nan
1219	Miss Leah Jones	2006	Master	0	London
1224	Miss Ann Wilson	1971	Bachelor	0	nan
1225	Miss Carol Lynch	2005	high school	1	nan
1226	Miss Nancy Bishop	1990	high school	0	London
1227	Miss Tina Wood	2000	high school	0	nan
1229	Mr Michael Pollard	1983	high school	0	nan
1232	Mr Terry Rodriguez	1997	high school	1	London
1233	Miss Amanda Rogers	2003	Bachelor	0	nan
1234	Mr Dylan Smith	1999	PhD	0	Birmingham
1237	Miss Patricia Frazier	1999	PhD	0	nan
1238	Miss Courtney Parker	2003	Master	0	London
1240	Miss Annette Stone	1989	Bachelor	1	London
1242	Miss Kelly Lee	1986	high school	0	nan
1243	Miss Emma Williams	1998	high school	0	Birmingham
1244	Mr Vincent Clements	2004	less than high school	1	Birmingham
1247	Miss Brooke Zimmerman	1996	high school	0	Birmingham
1250	Mr Joseph Johnson	1991	Master	0	nan
1251	Miss Gina Thomas	1998	high school	1	nan
1252	Mr Brian Collins	2003	Bachelor	0	Birmingham
1254	Miss Jessica Tucker	1993	high school	0	nan
1255	Mr Jonathan Mcdaniel	2001	Master	0	nan
1256	Miss Tonya Grant	2004	high school	0	Birmingham
1259	Miss Sara Conway	1992	less than high school	1	nan
1260	Miss Danielle Robles	1995	less than high school	0	nan
1262	Miss Rachael Fuller	1978	Bachelor	0	nan
1263	Mr Thomas West	1957	less than high school	0	nan
1265	Miss Caroline Johnson	2005	Master	0	nan
1266	Mr Ryan Butler	1963	high school	0	Birmingham
1268	Mr Michael Smith	1992	less than high school	0	Birmingham
1270	Miss Cassandra Chavez	1975	high school	0	London
1271	Mr Jose Higgins	2002	high school	0	nan
1273	Miss Heather Fields	2001	high school	1	nan
1275	Miss Shelly Carr	2001	PhD	1	London
1276	Miss Cynthia Pearson	1992	Bachelor	0	Birmingham
1277	Miss Katherine Key	1953	high school	1	nan
1279	Miss Casey Myers	1972	Bachelor	0	nan
1280	Miss Amy Peters	2000	less than high school	0	nan
1283	Miss Sarah Hall	2001	Master	0	nan
1284	Mr Dale Dixon	1999	high school	0	London
1285	Miss Robin Nguyen	1993	Master	0	nan
1286	Mr Daniel George	2006	Bachelor	0	Birmingham
1289	Miss Robin Garrison	1978	Bachelor	0	nan
1290	Mr Carl Patel	1996	less than high school	0	nan
1292	Miss Cheryl Lewis	1967	high school	0	nan
1293	Miss Theresa Hammond	2004	less than high school	0	London
1294	Miss Morgan Fowler	1973	high school	0	Birmingham
1295	Mr Jason Velasquez	1952	less than high school	1	nan
1296	Mr Kerry Hall	1955	less than high school	1	Birmingham
1298	Miss Hayley Richardson	1998	high school	1	nan
1300	Mr Michael Jackson	1998	less than high school	0	nan
1302	Mr John Shelton	1971	Master	0	nan
1303	Mr Timothy Jones	1972	Bachelor	0	Birmingham
1304	Miss Stephanie Vargas	2001	high school	0	nan
1308	Miss Susan Smith	2001	Master	1	Birmingham
1309	Mr Jason Anderson	1970	Master	0	London
1310	Miss Sherri Gibson	2006	less than high school	0	Birmingham
1313	Miss Meghan Mckee	1998	Master	0	nan
1314	Mr Kyle Pierce	2002	high school	0	nan
1315	Miss Claire Pacheco	2004	Master	0	nan
1316	Miss Julia Bailey	1963	high school	0	Birmingham
1317	Miss Wanda Luna	2002	less than high school	1	nan
1318	Mr Daniel Lamb	2001	Bachelor	0	London
1319	Miss Mary Davis	1985	Bachelor	0	nan
1321	Mr Jeremiah Beasley	1968	Master	0	Birmingham
1325	Mr Justin Jordan	1963	less than high school	0	London
1330	Miss Jennifer Martin	1990	less than high school	0	nan
1331	Miss Jessica Knapp	1995	less than high school	0	nan
1333	Miss Kathy Eaton	2002	Master	0	Birmingham
1334	Miss Robin Knox	2001	PhD	0	nan
1335	Mr Stephen Cummings	1977	PhD	0	nan
1337	Miss Allison Jordan	2004	high school	0	Birmingham
1340	Miss Connie Drake	2000	high school	0	nan
1341	Miss Jessica Green	2002	high school	0	nan
1342	Miss Susan Mann	1999	PhD	1	nan
1344	Miss Autumn Wang	1987	high school	0	nan
1351	Mr Joshua Morse	2002	Master	0	nan
1352	Mr John Nguyen	1996	PhD	1	nan
1353	Miss Anna Schneider	1999	less than high school	0	nan
1355	Mr Justin Wood	2003	less than high school	0	Birmingham
1356	Miss Leslie Taylor	2006	Master	0	nan
1358	Mr Andrew Owen	1999	high school	0	nan
1362	Mr Joseph Bradford	1969	Master	0	nan
1364	Mr Darryl Walker	1987	Bachelor	0	Birmingham
1365	Mr Reginald Brady	1993	high school	1	London
1366	Mr Raymond Miller	1990	less than high school	0	nan
1369	Mr Donald Barry	2002	PhD	0	nan
1370	Mr Mark Lyons	1969	Master	0	Birmingham
1371	Mr Cory Herman	2003	Master	0	Birmingham
1373	Mr Jake Johnson	1952	Bachelor	0	Birmingham
1375	Mr Ricky Gonzalez	1978	high school	0	London
1376	Miss Jennifer Richards	1996	high school	0	nan
1377	Mr Timothy Fletcher	2003	less than high school	0	nan
1379	Miss Courtney Hernandez	1969	Bachelor	1	nan
1380	Miss Kristen Norman	2000	Master	2	Birmingham
1384	Miss Rita Salazar	2001	high school	1	nan
1385	Mr Jared Washington	2003	Master	1	Birmingham
1386	Mr Rodney Wyatt	2004	High School	0	Birmingham
1388	Miss Jennifer Harmon	1953	Master	0	Brimingham
1390	Mr Matthew Myers	2002	Master	0	Birmingham
1392	Miss Michelle Valencia	1994	Master	0	nan
1394	Mr Charles Rios	2001	high school	0	nan
1395	Mr Kevin Scott	2002	Master	0	Birmingham
1396	Miss Angela Barker	2004	PhD	0	Birmingham
1397	Miss Cassandra Norris	1972	high school	0	nan
1398	Mr Joseph Molina	1988	less than high school	1	Birmingham
1399	Mr Ryan Kelley	2001	PhD	1	Birmingham
1400	Mr Marcus George	2000	Bachelor	0	Birmingham
1402	Miss Hailey Gill	2006	less than high school	0	nan
1404	Mr Austin Walsh	1950	high school	0	nan
1405	Mr Clifford Miller	1996	high school	0	Birmingham
1407	Miss Melissa Wilson	1992	less than high school	0	Birmingham
1409	Miss Yolanda Sanders	2002	High School	1	London
1410	Miss Anna Singh	1998	less than high school	0	nan
1411	Mr Christopher Newton	1987	PhD	1	nan
1412	Miss Sierra Mata	1973	high school	1	nan
1413	Miss Ashley Klein	2003	Bachelor	1	nan
1414	Miss Cynthia Todd	2000	Bachelor	0	Birmingham
1416	Mr James Armstrong	1990	less than high school	0	nan
1417	Mr John Tapia	2002	high school	0	London
1420	Miss Hailey Hawkins	1958	high school	0	nan
1421	Mr Mark Blackwell	1960	less than high school	0	Birmingham
1422	Mr Richard Higgins	1966	high school	1	Birmingham
1424	Mr David Garner	2001	Bachelor	0	Birmingham
1426	Mr Jimmy Lopez	1997	high school	0	London
1428	Miss Dawn Young	1972	less than high school	1	nan
1429	Mr Jason Giles	1956	high school	0	nan
1430	Miss Jenna Martin	1954	Master	0	nan
1432	Mr Raymond Miller	1986	high school	0	nan
1433	Miss Deborah Malone	1990	high school	0	nan
1434	Miss Morgan Kelly	1994	Bachelor	0	London
1435	Miss Lauren Wallace	1997	less than high school	0	nan
1436	Mr James Gonzalez	1979	Bachelor	0	nan
1440	Miss Nicole Hernandez	2001	less than high school	1	nan
1441	Miss Erica Pratt	2003	Master	0	nan
1445	Mr Paul Cruz	1989	Master	0	Birmingham
1446	Miss Holly Huerta	2000	high school	1	London
1447	Miss Brianna Fletcher	2004	high school	1	Birmingham
1448	Mr William Reynolds	1999	less than high school	0	nan
1449	Mr Gregory Powell	1965	High School	0	Birmingham
1450	Miss Elizabeth Collins	1984	high school	0	nan
1451	Mr Travis Spence	1970	high school	0	nan
1453	Miss Deborah Oliver	1958	less than high school	1	London
1454	Miss Tina Goodman	2000	Bachelor	0	nan
1455	Miss Cheryl Taylor	1989	Master	0	nan
1456	Miss Sheryl Holland	1993	Master	1	Birmingham
1457	Miss Christy Hernandez	2005	high school	1	Birmingham
1458	Mr Justin Watkins	2001	less than high school	0	London
